iteration,episode,avg_score,best_avg_score,best_score
4340,16490,3154.2,3823.0,7597.0
4341,16495,3219.4,3823.0,7597.0
4342,16503,3148.5,3823.0,7597.0
4343,16504,3133.6,3823.0,7597.0
4344,16510,3115.4,3823.0,7597.0
4345,16513,3125.6,3823.0,7597.0
4346,16515,3101.6,3823.0,7597.0
4347,16519,3035.4,3823.0,7597.0
4348,16520,3033.9,3823.0,7597.0
4349,16525,3013.3,3823.0,7597.0
4350,16528,3013.5,3823.0,7597.0
4351,16529,2989.1,3823.0,7597.0
4352,16532,2992.0,3823.0,7597.0
4353,16533,2990.2,3823.0,7597.0
4354,16540,2915.6,3823.0,7597.0
4355,16541,2929.1,3823.0,7597.0
4356,16546,2906.8,3823.0,7597.0
4357,16548,2908.1,3823.0,7597.0
4358,16552,2931.5,3823.0,7597.0
4359,16558,2962.1,3823.0,7597.0
4360,16562,2993.4,3823.0,7597.0
4361,16563,2971.9,3823.0,7597.0
4362,16565,2925.4,3823.0,7597.0
4363,16568,2895.1,3823.0,7597.0
4364,16573,2887.2,3823.0,7597.0
4365,16577,2865.6,3823.0,7597.0
4366,16579,2870.4,3823.0,7597.0
4367,16582,2818.7,3823.0,7597.0
4368,16584,2799.6,3823.0,7597.0
4369,16585,2820.0,3823.0,7597.0
4370,16588,2844.0,3823.0,7597.0
4371,16593,2804.2,3823.0,7597.0
4372,16597,2769.0,3823.0,7597.0
4373,16600,2789.6,3823.0,7597.0
4374,16604,2835.7,3823.0,7597.0
4375,16606,2854.7,3823.0,7597.0
4376,16608,2831.9,3823.0,7597.0
4377,16609,2833.8,3823.0,7597.0
4378,16612,2830.7,3823.0,7597.0
4379,16614,2841.9,3823.0,7597.0
4380,16616,2852.2,3823.0,7597.0
4381,16620,2875.6,3823.0,7597.0
4382,16628,2999.2,3823.0,7597.0
4383,16630,3000.4,3823.0,7597.0
4384,16634,3008.8,3823.0,7597.0
4385,16637,3044.5,3823.0,7597.0
4386,16641,3040.8,3823.0,7597.0
4387,16642,3038.8,3823.0,7597.0
4388,16647,3020.2,3823.0,7597.0
4389,16647,3020.2,3823.0,7597.0
4390,16649,3013.7,3823.0,7597.0
4391,16656,3009.9,3823.0,7597.0
4392,16659,3006.5,3823.0,7597.0
4393,16661,2998.1,3823.0,7597.0
4394,16661,2998.1,3823.0,7597.0
4395,16663,2981.1,3823.0,7597.0
4396,16666,3002.5,3823.0,7597.0
4397,16670,3010.0,3823.0,7597.0
4398,16671,3034.8,3823.0,7597.0
4399,16673,3034.0,3823.0,7597.0
4400,16681,3120.1,3823.0,7597.0
4401,16684,3127.4,3823.0,7597.0
4402,16687,3127.9,3823.0,7597.0
4403,16690,3166.3,3823.0,7597.0
4404,16692,3172.7,3823.0,7597.0
4405,16693,3171.4,3823.0,7597.0
4406,16695,3154.2,3823.0,7597.0
4407,16699,3163.9,3823.0,7597.0
4408,16703,3140.7,3823.0,7597.0
4409,16706,3123.4,3823.0,7597.0
4410,16707,3123.8,3823.0,7597.0
4411,16709,3143.2,3823.0,7597.0
4412,16713,3198.1,3823.0,7597.0
4413,16716,3147.4,3823.0,7597.0
4414,16721,3199.7,3823.0,7597.0
4415,16722,3174.7,3823.0,7597.0
4416,16722,3174.7,3823.0,7597.0
4417,16729,3113.0,3823.0,7597.0
4418,16730,3114.3,3823.0,7597.0
4419,16734,3137.3,3823.0,7597.0
4420,16739,3111.6,3823.0,7597.0
4421,16740,3141.9,3823.0,7597.0
4422,16745,3197.7,3823.0,7597.0
4423,16746,3199.0,3823.0,7597.0
4424,16749,3194.0,3823.0,7597.0
4425,16752,3204.6,3823.0,7597.0
4426,16754,3190.8,3823.0,7597.0
4427,16755,3215.0,3823.0,7597.0
4428,16758,3190.7,3823.0,7597.0
4429,16761,3224.7,3823.0,7597.0
4430,16768,3238.0,3823.0,7597.0
4431,16770,3242.8,3823.0,7597.0
4432,16772,3217.3,3823.0,7597.0
4433,16774,3215.5,3823.0,7597.0
4434,16776,3196.9,3823.0,7597.0
4435,16779,3214.7,3823.0,7597.0
4436,16781,3270.3,3823.0,7597.0
4437,16784,3300.2,3823.0,7597.0
4438,16784,3300.2,3823.0,7597.0
4439,16789,3230.5,3823.0,7597.0
4440,16791,3215.6,3823.0,7597.0
4441,16795,3233.7,3823.0,7597.0
4442,16797,3243.5,3823.0,7597.0
4443,16802,3307.8,3823.0,7597.0
4444,16805,3307.4,3823.0,7597.0
4445,16808,3352.5,3823.0,7597.0
4446,16810,3327.1,3823.0,7597.0
4447,16813,3319.6,3823.0,7597.0
4448,16815,3339.2,3823.0,7597.0
4449,16816,3360.2,3823.0,7597.0
4450,16818,3356.1,3823.0,7597.0
4451,16820,3311.1,3823.0,7597.0
4452,16828,3357.6,3823.0,7597.0
4453,16830,3399.8,3823.0,7597.0
4454,16834,3391.5,3823.0,7597.0
4455,16835,3413.1,3823.0,7597.0
4456,16839,3399.9,3823.0,7597.0
4457,16841,3384.9,3823.0,7597.0
4458,16843,3348.7,3823.0,7597.0
4459,16843,3348.7,3823.0,7597.0
4460,16846,3369.4,3823.0,7597.0
4461,16849,3393.4,3823.0,7597.0
4462,16852,3403.7,3823.0,7597.0
4463,16855,3390.7,3823.0,7597.0
4464,16859,3421.9,3823.0,7597.0
4465,16860,3388.2,3823.0,7597.0
4466,16866,3417.9,3823.0,7597.0
4467,16869,3416.9,3823.0,7597.0
4468,16876,3397.1,3823.0,7597.0
4469,16878,3421.8,3823.0,7597.0
4470,16881,3361.6,3823.0,7597.0
4471,16882,3391.4,3823.0,7597.0
4472,16885,3345.6,3823.0,7597.0
4473,16891,3367.8,3823.0,7597.0
4474,16893,3328.5,3823.0,7597.0
4475,16899,3251.6,3823.0,7597.0
4476,16903,3190.0,3823.0,7597.0
4477,16906,3167.4,3823.0,7597.0
4478,16908,3157.4,3823.0,7597.0
4479,16908,3157.4,3823.0,7597.0
4480,16911,3135.9,3823.0,7597.0
4481,16914,3121.8,3823.0,7597.0
4482,16917,3103.7,3823.0,7597.0
4483,16920,3076.8,3823.0,7597.0
4484,16923,3043.6,3823.0,7597.0
4485,16926,3054.2,3823.0,7597.0
4486,16929,3025.9,3823.0,7597.0
4487,16933,3001.4,3823.0,7597.0
4488,16940,3034.8,3823.0,7597.0
4489,16942,3014.3,3823.0,7597.0
4490,16946,3021.3,3823.0,7597.0
4491,16946,3021.3,3823.0,7597.0
4492,16950,2994.8,3823.0,7597.0
4493,16951,2996.2,3823.0,7597.0
4494,16954,3008.6,3823.0,7597.0
4495,16956,3004.1,3823.0,7597.0
4496,16960,2991.0,3823.0,7597.0
4497,16963,2945.2,3823.0,7597.0
4498,16966,2904.2,3823.0,7597.0
4499,16970,2879.1,3823.0,7597.0
4500,16973,2945.2,3823.0,7597.0
4501,16979,2993.6,3823.0,7597.0
4502,16981,2957.2,3823.0,7597.0
4503,16983,2948.4,3823.0,7597.0
4504,16985,2983.2,3823.0,7597.0
4505,16987,2983.8,3823.0,7597.0
4506,16989,3036.9,3823.0,7597.0
4507,16992,3031.8,3823.0,7597.0
4508,16992,3031.8,3823.0,7597.0
4509,16993,3044.3,3823.0,7597.0
4510,16995,3078.1,3823.0,7597.0
4511,16997,3100.6,3823.0,7597.0
4512,17004,3250.4,3823.0,7597.0
4513,17010,3352.4,3823.0,7597.0
4514,17013,3369.2,3823.0,7597.0
4515,17014,3376.3,3823.0,7597.0
4516,17016,3423.8,3823.0,7597.0
4517,17017,3417.2,3823.0,7597.0
4518,17023,3498.2,3823.0,7597.0
4519,17024,3504.1,3823.0,7597.0
4520,17029,3476.7,3823.0,7597.0
4521,17031,3496.6,3823.0,7597.0
4522,17033,3497.3,3823.0,7597.0
4523,17035,3503.5,3823.0,7597.0
4524,17036,3479.0,3823.0,7597.0
4525,17040,3473.1,3823.0,7597.0
4526,17043,3489.4,3823.0,7597.0
4527,17047,3510.7,3823.0,7597.0
4528,17048,3511.3,3823.0,7597.0
4529,17050,3508.0,3823.0,7597.0
4530,17052,3555.4,3823.0,7597.0
4531,17058,3592.1,3823.0,7597.0
4532,17060,3606.4,3823.0,7597.0
4533,17064,3624.3,3823.0,7597.0
4534,17067,3671.8,3823.0,7597.0
4535,17069,3669.4,3823.0,7597.0
4536,17074,3630.8,3823.0,7597.0
4537,17075,3628.0,3823.0,7597.0
4538,17076,3608.1,3823.0,7597.0
4539,17079,3564.9,3823.0,7597.0
4540,17084,3625.4,3823.0,7597.0
4541,17087,3580.9,3823.0,7597.0
4542,17087,3580.9,3823.0,7597.0
4543,17090,3552.9,3823.0,7597.0
4544,17093,3596.0,3823.0,7597.0
4545,17097,3564.7,3823.0,7597.0
4546,17099,3535.3,3823.0,7597.0
4547,17101,3554.8,3823.0,7597.0
4548,17104,3493.5,3823.0,7597.0
4549,17105,3493.2,3823.0,7597.0
4550,17107,3452.3,3823.0,7597.0
4551,17109,3460.7,3823.0,7597.0
4552,17118,3358.4,3823.0,7597.0
4553,17120,3383.6,3823.0,7597.0
4554,17122,3340.9,3823.0,7597.0
4555,17123,3364.0,3823.0,7597.0
4556,17126,3388.2,3823.0,7597.0
4557,17128,3418.0,3823.0,7597.0
4558,17130,3436.8,3823.0,7597.0
4559,17134,3385.6,3823.0,7597.0
4560,17135,3362.5,3823.0,7597.0
4561,17139,3386.0,3823.0,7597.0
4562,17141,3389.4,3823.0,7597.0
4563,17143,3413.6,3823.0,7597.0
4564,17147,3422.6,3823.0,7597.0
4565,17149,3466.6,3823.0,7597.0
4566,17154,3415.1,3823.0,7597.0
4567,17157,3410.7,3823.0,7597.0
4568,17160,3386.3,3823.0,7597.0
4569,17162,3441.0,3823.0,7597.0
4570,17164,3448.5,3823.0,7597.0
4571,17167,3440.2,3823.0,7597.0
4572,17171,3410.9,3823.0,7597.0
4573,17172,3405.4,3823.0,7597.0
4574,17175,3414.8,3823.0,7597.0
4575,17177,3413.8,3823.0,7597.0
4576,17181,3361.3,3823.0,7597.0
4577,17185,3380.5,3823.0,7597.0
4578,17190,3429.3,3823.0,7597.0
4579,17193,3355.0,3823.0,7597.0
4580,17198,3401.8,3823.0,7617.0
4581,17199,3404.5,3823.0,7617.0
4582,17201,3383.8,3823.0,7617.0
4583,17203,3387.5,3823.0,7617.0
4584,17205,3385.6,3823.0,7617.0
4585,17208,3345.1,3823.0,7617.0
4586,17214,3329.0,3823.0,7617.0
4587,17216,3305.1,3823.0,7617.0
4588,17219,3322.9,3823.0,7617.0
4589,17222,3282.4,3823.0,7617.0
4590,17225,3252.0,3823.0,7617.0
4591,17229,3239.3,3823.0,7617.0
4592,17232,3221.9,3823.0,7617.0
4593,17236,3224.5,3823.0,7617.0
4594,17237,3250.8,3823.0,7617.0
4595,17243,3173.2,3823.0,7617.0
4596,17247,3146.4,3823.0,7617.0
4597,17251,3060.9,3823.0,7617.0
4598,17253,3023.2,3823.0,7617.0
4599,17258,3046.9,3823.0,7617.0
4600,17260,3023.0,3823.0,7617.0
4601,17267,2957.8,3823.0,7617.0
4602,17268,2962.7,3823.0,7617.0
4603,17271,2944.5,3823.0,7617.0
4604,17272,2943.2,3823.0,7617.0
4605,17274,2944.5,3823.0,7617.0
4606,17280,2971.9,3823.0,7617.0
4607,17283,2914.0,3823.0,7617.0
4608,17287,2942.2,3823.0,7617.0
4609,17289,2884.6,3823.0,7617.0
4610,17294,2913.2,3823.0,7617.0
4611,17298,2895.9,3823.0,7617.0
4612,17298,2895.9,3823.0,7617.0
4613,17300,2895.2,3823.0,7617.0
4614,17303,2851.9,3823.0,7617.0
4615,17307,2870.5,3823.0,7617.0
4616,17309,2900.4,3823.0,7617.0
4617,17311,2863.1,3823.0,7617.0
4618,17313,2902.0,3823.0,7617.0
4619,17314,2903.3,3823.0,7617.0
4620,17318,2872.7,3823.0,7617.0
4621,17327,2968.5,3823.0,7617.0
4622,17331,2965.2,3823.0,7617.0
4623,17332,2966.0,3823.0,7617.0
4624,17336,3021.3,3823.0,7617.0
4625,17336,3021.3,3823.0,7617.0
4626,17338,2983.2,3823.0,7617.0
4627,17340,2993.6,3823.0,7617.0
4628,17343,2999.0,3823.0,7617.0
4629,17344,2991.8,3823.0,7617.0
4630,17354,3020.4,3823.0,7617.0
4631,17359,3021.9,3823.0,7617.0
4632,17360,3052.3,3823.0,7617.0
4633,17362,3053.0,3823.0,7617.0
4634,17365,3020.9,3823.0,7617.0
4635,17367,3039.2,3823.0,7617.0
4636,17370,3062.4,3823.0,7617.0
4637,17371,3058.8,3823.0,7617.0
4638,17378,3070.0,3823.0,7617.0
4639,17380,3077.4,3823.0,7617.0
4640,17383,3107.2,3823.0,7617.0
4641,17383,3107.2,3823.0,7617.0
4642,17383,3107.2,3823.0,7617.0
4643,17387,3107.7,3823.0,7617.0
4644,17394,3170.5,3823.0,7617.0
4645,17397,3199.9,3823.0,7617.0
4646,17398,3180.1,3823.0,7617.0
4647,17401,3228.4,3823.0,7617.0
4648,17405,3296.1,3823.0,7617.0
4649,17407,3292.3,3823.0,7617.0
4650,17408,3270.2,3823.0,7617.0
4651,17409,3268.8,3823.0,7617.0
4652,17413,3302.0,3823.0,7617.0
4653,17418,3320.0,3823.0,7617.0
4654,17421,3279.0,3823.0,7617.0
4655,17422,3294.7,3823.0,7617.0
4656,17424,3277.3,3823.0,7617.0
4657,17426,3251.8,3823.0,7617.0
4658,17429,3255.2,3823.0,7617.0
4659,17436,3260.7,3823.0,7617.0
4660,17437,3283.6,3823.0,7617.0
4661,17440,3312.3,3823.0,7617.0
4662,17441,3339.1,3823.0,7617.0
4663,17443,3292.5,3823.0,7617.0
4664,17446,3334.7,3823.0,7617.0
4665,17449,3357.5,3823.0,7617.0
4666,17452,3389.6,3823.0,7617.0
4667,17459,3431.7,3823.0,7617.0
4668,17461,3387.5,3823.0,7617.0
4669,17463,3426.2,3823.0,7617.0
4670,17465,3458.7,3823.0,7617.0
4671,17468,3468.2,3823.0,7617.0
4672,17471,3484.0,3823.0,7617.0
4673,17473,3500.5,3823.0,7617.0
4674,17474,3478.5,3823.0,7617.0
4675,17481,3428.7,3823.0,7617.0
4676,17483,3452.3,3823.0,7617.0
4677,17485,3425.3,3823.0,7617.0
4678,17488,3415.8,3823.0,7617.0
4679,17491,3384.9,3823.0,7617.0
4680,17493,3398.5,3823.0,7617.0
4681,17495,3380.7,3823.0,7617.0
4682,17496,3385.2,3823.0,7617.0
4683,17498,3381.1,3823.0,7617.0
4684,17501,3360.2,3823.0,7617.0
4685,17507,3350.1,3823.0,7617.0
4686,17508,3353.4,3823.0,7617.0
4687,17511,3343.7,3823.0,7617.0
4688,17517,3354.5,3823.0,7617.0
4689,17520,3383.1,3823.0,7617.0
4690,17523,3396.7,3823.0,7617.0
4691,17527,3388.6,3823.0,7617.0
4692,17529,3370.0,3823.0,7617.0
4693,17531,3372.5,3823.0,7617.0
4694,17535,3310.0,3823.0,7617.0
4695,17538,3269.0,3823.0,7617.0
4696,17539,3252.9,3823.0,7617.0
4697,17542,3233.5,3823.0,7617.0
4698,17548,3160.6,3823.0,7617.0
4699,17548,3160.6,3823.0,7617.0
4700,17552,3169.2,3823.0,7617.0
4701,17554,3146.8,3823.0,7617.0
4702,17555,3130.5,3823.0,7617.0
4703,17557,3160.5,3823.0,7617.0
4704,17559,3185.3,3823.0,7617.0
4705,17562,3180.1,3823.0,7617.0
4706,17569,3091.5,3823.0,7617.0
4707,17577,3139.1,3823.0,7617.0
4708,17580,3199.4,3823.0,7617.0
4709,17584,3201.7,3823.0,7617.0
4710,17585,3200.7,3823.0,7617.0
4711,17587,3221.6,3823.0,7617.0
4712,17587,3221.6,3823.0,7617.0
4713,17588,3197.5,3823.0,7617.0
4714,17592,3192.9,3823.0,7617.0
4715,17594,3157.1,3823.0,7617.0
4716,17597,3144.1,3823.0,7617.0
4717,17603,3135.9,3823.0,7617.0
4718,17605,3143.0,3823.0,7617.0
4719,17608,3126.6,3823.0,7617.0
4720,17612,3190.6,3823.0,7617.0
4721,17615,3191.4,3823.0,7617.0
4722,17617,3200.4,3823.0,7617.0
4723,17617,3200.4,3823.0,7617.0
4724,17620,3142.7,3823.0,7617.0
4725,17622,3130.5,3823.0,7617.0
4726,17627,3123.3,3823.0,7617.0
4727,17629,3110.1,3823.0,7617.0
4728,17635,3182.2,3823.0,7617.0
4729,17636,3187.8,3823.0,7617.0
4730,17639,3233.1,3823.0,7617.0
4731,17641,3264.9,3823.0,7617.0
4732,17645,3291.5,3823.0,7617.0
4733,17648,3301.9,3823.0,7617.0
4734,17655,3218.1,3823.0,7617.0
4735,17657,3183.2,3823.0,7617.0
4736,17659,3183.2,3823.0,7617.0
4737,17660,3184.2,3823.0,7617.0
4738,17663,3157.5,3823.0,7617.0
4739,17667,3177.2,3823.0,7617.0
4740,17667,3177.2,3823.0,7617.0
4741,17668,3177.5,3823.0,7617.0
4742,17672,3186.0,3823.0,7617.0
4743,17675,3197.5,3823.0,7617.0
4744,17677,3182.7,3823.0,7617.0
4745,17679,3186.5,3823.0,7617.0
4746,17683,3177.6,3823.0,7617.0
4747,17687,3212.1,3823.0,7617.0
4748,17692,3272.1,3823.0,7617.0
4749,17696,3344.5,3823.0,7617.0
4750,17698,3295.0,3823.0,7617.0
4751,17699,3310.6,3823.0,7617.0
4752,17702,3351.6,3823.0,7617.0
4753,17703,3352.1,3823.0,7617.0
4754,17703,3352.1,3823.0,7617.0
4755,17708,3315.4,3823.0,7617.0
4756,17713,3231.5,3823.0,7617.0
4757,17714,3230.5,3823.0,7617.0
4758,17716,3206.1,3823.0,7617.0
4759,17721,3239.1,3823.0,7617.0
4760,17723,3255.3,3823.0,7617.0
4761,17725,3270.2,3823.0,7617.0
4762,17725,3270.2,3823.0,7617.0
4763,17729,3355.1,3823.0,7617.0
4764,17732,3359.9,3823.0,7617.0
4765,17736,3341.1,3823.0,7617.0
4766,17738,3346.1,3823.0,7617.0
4767,17738,3346.1,3823.0,7617.0
4768,17739,3331.8,3823.0,7617.0
4769,17744,3381.2,3823.0,7617.0
4770,17750,3406.7,3823.0,7617.0
4771,17755,3443.7,3823.0,7617.0
4772,17758,3421.1,3823.0,7617.0
4773,17762,3473.0,3823.0,7617.0
4774,17766,3451.0,3823.0,7617.0
4775,17768,3453.9,3823.0,7617.0
4776,17769,3438.3,3823.0,7617.0
4777,17771,3441.1,3823.0,7617.0
4778,17772,3420.4,3823.0,7617.0
4779,17776,3420.3,3823.0,7617.0
4780,17780,3331.8,3823.0,7617.0
4781,17785,3312.3,3823.0,7617.0
4782,17787,3254.1,3823.0,7617.0
4783,17792,3248.2,3823.0,7617.0
4784,17795,3220.0,3823.0,7617.0
4785,17797,3219.0,3823.0,7617.0
4786,17801,3162.2,3823.0,7617.0
4787,17805,3202.1,3823.0,7617.0
4788,17806,3183.8,3823.0,7617.0
4789,17806,3183.8,3823.0,7617.0
4790,17809,3168.0,3823.0,7617.0
4791,17813,3165.1,3823.0,7617.0
4792,17820,3129.2,3823.0,7617.0
4793,17822,3144.1,3823.0,7617.0
4794,17825,3118.3,3823.0,7617.0
4795,17828,3072.4,3823.0,7617.0
4796,17833,3060.1,3823.0,7617.0
4797,17833,3060.1,3823.0,7617.0
4798,17838,3005.1,3823.0,7617.0
4799,17840,2985.1,3823.0,7617.0
4800,17843,2921.0,3823.0,7617.0
4801,17845,2929.8,3823.0,7617.0
4802,17850,2903.6,3823.0,7617.0
4803,17853,2869.8,3823.0,7617.0
4804,17854,2882.7,3823.0,7617.0
4805,17858,2872.4,3823.0,7617.0
4806,17862,2845.0,3823.0,7617.0
4807,17863,2866.3,3823.0,7617.0
4808,17868,2870.4,3823.0,7617.0
4809,17871,2877.5,3823.0,7617.0
4810,17875,2880.4,3823.0,7617.0
4811,17877,2901.3,3823.0,7617.0
4812,17879,2919.7,3823.0,7617.0
4813,17882,2903.7,3823.0,7617.0
4814,17886,2900.6,3823.0,7617.0
4815,17889,2928.2,3823.0,7617.0
4816,17891,2900.4,3823.0,7617.0
4817,17894,2940.9,3823.0,7617.0
4818,17897,2898.2,3823.0,7617.0
4819,17899,2899.6,3823.0,7617.0
4820,17903,2890.3,3823.0,7617.0
4821,17907,2830.0,3823.0,7617.0
4822,17913,2890.4,3823.0,7617.0
4823,17917,2925.7,3823.0,7617.0
4824,17920,2941.2,3823.0,7617.0
4825,17923,2890.9,3823.0,7617.0
4826,17926,2869.9,3823.0,7617.0
4827,17928,2862.8,3823.0,7617.0
4828,17930,2851.7,3823.0,7617.0
4829,17934,2815.8,3823.0,7617.0
4830,17940,2792.7,3823.0,7617.0
4831,17943,2784.2,3823.0,7617.0
4832,17943,2784.2,3823.0,7617.0
4833,17948,2735.3,3823.0,7617.0
4834,17950,2753.3,3823.0,7617.0
4835,17953,2796.4,3823.0,7617.0
4836,17957,2789.1,3823.0,7617.0
4837,17958,2812.2,3823.0,7617.0
4838,17963,2813.7,3823.0,7617.0
4839,17967,2836.0,3823.0,7617.0
4840,17969,2843.2,3823.0,7617.0
4841,17970,2818.6,3823.0,7617.0
4842,17971,2816.0,3823.0,7617.0
4843,17976,2831.5,3823.0,7617.0
4844,17980,2855.4,3823.0,7617.0
4845,17983,2926.9,3823.0,7617.0
4846,17985,2942.7,3823.0,7617.0
4847,17986,2942.9,3823.0,7617.0
4848,17991,2929.3,3823.0,7617.0
4849,17992,2915.9,3823.0,7617.0
4850,17997,2931.7,3823.0,7617.0
4851,17999,2940.5,3823.0,7617.0
4852,18002,2978.6,3823.0,7617.0
4853,18003,2960.1,3823.0,7617.0
4854,18007,2989.3,3823.0,7617.0
4855,18012,2926.0,3823.0,7617.0
4856,18015,2952.3,3823.0,7617.0
4857,18020,2995.5,3823.0,7617.0
4858,18021,3017.0,3823.0,7617.0
4859,18026,3039.5,3823.0,7617.0
4860,18026,3039.5,3823.0,7617.0
4861,18027,3061.5,3823.0,7617.0
4862,18031,3140.7,3823.0,7617.0
4863,18035,3167.8,3823.0,7617.0
4864,18037,3195.3,3823.0,7617.0
4865,18037,3195.3,3823.0,7617.0
4866,18038,3202.7,3823.0,7617.0
4867,18044,3268.6,3823.0,7617.0
4868,18052,3308.0,3823.0,7617.0
4869,18054,3317.7,3823.0,7617.0
4870,18054,3317.7,3823.0,7617.0
4871,18058,3329.2,3823.0,7617.0
4872,18062,3338.2,3823.0,7617.0
4873,18063,3331.9,3823.0,7617.0
4874,18064,3319.6,3823.0,7617.0
4875,18066,3288.9,3823.0,7617.0
4876,18070,3337.7,3823.0,7617.0
4877,18076,3286.4,3823.0,7617.0
4878,18077,3289.9,3823.0,7617.0
4879,18083,3234.2,3823.0,7617.0
4880,18088,3240.7,3823.0,7617.0
4881,18089,3207.5,3823.0,7617.0
4882,18091,3187.5,3823.0,7617.0
4883,18096,3205.0,3823.0,7617.0
4884,18097,3192.3,3823.0,7617.0
4885,18100,3211.6,3823.0,7617.0
4886,18105,3195.3,3823.0,7617.0
4887,18107,3189.5,3823.0,7617.0
4888,18110,3194.9,3823.0,7617.0
4889,18112,3195.2,3823.0,7617.0
4890,18114,3182.3,3823.0,7617.0
4891,18116,3201.8,3823.0,7617.0
4892,18121,3158.1,3823.0,7617.0
4893,18121,3158.1,3823.0,7617.0
4894,18124,3177.5,3823.0,7617.0
4895,18128,3175.4,3823.0,7617.0
4896,18137,3100.5,3823.0,7617.0
4897,18140,3104.6,3823.0,7617.0
4898,18142,3104.7,3823.0,7617.0
4899,18144,3078.3,3823.0,7617.0
4900,18146,3080.3,3823.0,7617.0
4901,18147,3083.6,3823.0,7617.0
4902,18151,3041.6,3823.0,7617.0
4903,18154,3014.9,3823.0,7617.0
4904,18155,3015.3,3823.0,7617.0
4905,18161,3020.5,3823.0,7617.0
4906,18163,3004.2,3823.0,7617.0
4907,18163,3004.2,3823.0,7617.0
4908,18165,3003.4,3823.0,7617.0
4909,18170,3034.1,3823.0,7617.0
4910,18173,3088.3,3823.0,7617.0
4911,18178,3165.7,3823.0,7617.0
4912,18182,3164.4,3823.0,7617.0
4913,18185,3193.8,3823.0,7617.0
4914,18188,3196.3,3823.0,7617.0
4915,18188,3196.3,3823.0,7617.0
4916,18190,3245.5,3823.0,7617.0
4917,18192,3228.8,3823.0,7617.0
4918,18194,3253.8,3823.0,7617.0
4919,18199,3280.1,3823.0,7617.0
4920,18200,3257.0,3823.0,7617.0
4921,18203,3276.7,3823.0,7617.0
4922,18207,3307.1,3823.0,7617.0
4923,18212,3369.4,3823.0,7617.0
4924,18214,3364.4,3823.0,7617.0
4925,18218,3381.0,3823.0,7617.0
4926,18221,3361.7,3823.0,7617.0
4927,18223,3363.1,3823.0,7617.0
4928,18225,3334.4,3823.0,7617.0
4929,18227,3330.7,3823.0,7617.0
4930,18229,3319.0,3823.0,7617.0
4931,18234,3356.8,3823.0,7617.0
4932,18240,3342.0,3823.0,7617.0
4933,18242,3343.6,3823.0,7617.0
4934,18244,3376.1,3823.0,7617.0
4935,18246,3382.8,3823.0,7617.0
4936,18246,3382.8,3823.0,7617.0
4937,18249,3406.7,3823.0,7617.0
4938,18250,3406.2,3823.0,7617.0
4939,18255,3481.7,3823.0,7617.0
4940,18260,3432.4,3823.0,7617.0
4941,18263,3479.7,3823.0,7617.0
4942,18264,3501.5,3823.0,7617.0
4943,18267,3496.7,3823.0,7617.0
4944,18269,3501.7,3823.0,7617.0
4945,18271,3470.5,3823.0,7617.0
4946,18273,3477.8,3823.0,7617.0
4947,18276,3457.1,3823.0,7617.0
4948,18281,3499.4,3823.0,7617.0
4949,18285,3451.2,3823.0,7617.0
4950,18287,3423.7,3823.0,7617.0
4951,18289,3432.0,3823.0,7617.0
4952,18291,3435.8,3823.0,7617.0
4953,18293,3422.9,3823.0,7617.0
4954,18297,3451.1,3823.0,7617.0
4955,18301,3431.1,3823.0,7617.0
4956,18304,3427.8,3823.0,7617.0
4957,18311,3400.5,3823.0,7617.0
4958,18312,3397.7,3823.0,7617.0
4959,18314,3391.5,3823.0,7617.0
4960,18316,3396.1,3823.0,7617.0
4961,18318,3364.4,3823.0,7617.0
4962,18323,3364.0,3823.0,7617.0
4963,18328,3395.0,3823.0,7617.0
4964,18330,3366.2,3823.0,7617.0
4965,18332,3347.7,3823.0,7617.0
4966,18335,3345.6,3823.0,7617.0
4967,18340,3371.8,3823.0,7617.0
4968,18343,3380.1,3823.0,7617.0
4969,18345,3365.4,3823.0,7617.0
4970,18348,3328.3,3823.0,7617.0
4971,18350,3357.3,3823.0,7617.0
4972,18353,3316.7,3823.0,7617.0
4973,18357,3277.7,3823.0,7617.0
4974,18360,3302.3,3823.0,7617.0
4975,18362,3273.3,3823.0,7617.0
4976,18366,3263.8,3823.0,7617.0
4977,18371,3236.9,3823.0,7617.0
4978,18374,3229.9,3823.0,7617.0
4979,18377,3158.9,3823.0,7617.0
4980,18381,3145.6,3823.0,7617.0
4981,18385,3169.2,3823.0,7617.0
4982,18387,3169.3,3823.0,7617.0
4983,18389,3142.4,3823.0,7617.0
4984,18392,3123.4,3823.0,7617.0
4985,18396,3052.8,3823.0,7617.0
4986,18399,3053.4,3823.0,7617.0
4987,18402,3048.4,3823.0,7617.0
4988,18403,3026.4,3823.0,7617.0
4989,18406,2989.5,3823.0,7617.0
4990,18409,3036.0,3823.0,7617.0
4991,18412,3033.7,3823.0,7617.0
4992,18414,3063.2,3823.0,7617.0
4993,18422,3069.4,3823.0,7617.0
4994,18425,3048.0,3823.0,7617.0
4995,18426,3079.3,3823.0,7617.0
4996,18429,3075.5,3823.0,7617.0
4997,18433,3096.6,3823.0,7617.0
4998,18435,3072.4,3823.0,7617.0
4999,18436,3070.5,3823.0,7617.0
5000,18441,3064.7,3823.0,7617.0
5001,18443,3030.1,3823.0,7617.0
5002,18448,2984.1,3823.0,7617.0
5003,18450,3020.7,3823.0,7617.0
5004,18454,3026.1,3823.0,7617.0
