iteration,episode,avg_score,best_score,best_avg_score
4031,16000,4017.4,10798.0,4741.4
4032,16002,3999.9,10798.0,4741.4
4033,16003,3989.8,10798.0,4741.4
4034,16008,3958.6,10798.0,4741.4
4035,16010,3958.5,10798.0,4741.4
4036,16012,3958.6,10798.0,4741.4
4037,16014,3983.6,10798.0,4741.4
4038,16017,4000.7,10798.0,4741.4
4039,16018,3991.6,10798.0,4741.4
4040,16020,3980.9,10798.0,4741.4
4041,16024,4006.9,10798.0,4741.4
4042,16027,4005.7,10798.0,4741.4
4043,16031,3996.8,10798.0,4741.4
4044,16034,4004.8,10798.0,4741.4
4046,16036,3989.3,10798.0,4741.4
4047,16038,3992.9,10798.0,4741.4
4048,16042,3984.9,10798.0,4741.4
4049,16045,3948.6,10798.0,4741.4
4050,16047,3939.0,10798.0,4741.4
4051,16050,3981.5,10798.0,4741.4
4052,16054,3950.9,10798.0,4741.4
4053,16056,3940.7,10798.0,4741.4
4054,16060,3981.2,10798.0,4741.4
4055,16061,4000.3,10798.0,4741.4
4056,16064,3963.6,10798.0,4741.4
4057,16066,3979.5,10798.0,4741.4
4058,16068,4001.9,10798.0,4741.4
4059,16069,3983.1,10798.0,4741.4
4060,16071,3959.3,10798.0,4741.4
4061,16076,3900.0,10798.0,4741.4
4062,16078,3888.3,10798.0,4741.4
4063,16082,3948.5,10798.0,4741.4
4064,16084,3928.3,10798.0,4741.4
4065,16085,3945.1,10798.0,4741.4
4066,16089,3930.8,10798.0,4741.4
4067,16091,3937.2,10798.0,4741.4
4068,16092,3960.9,10798.0,4741.4
4069,16095,4024.2,10798.0,4741.4
4070,16099,4058.1,10798.0,4741.4
4071,16100,4078.0,10798.0,4741.4
4072,16102,4091.6,10798.0,4741.4
4073,16106,4042.0,10798.0,4741.4
4074,16110,4075.1,10798.0,4741.4
4075,16114,4022.7,10798.0,4741.4
4076,16116,4003.3,10798.0,4741.4
4077,16121,3957.4,10798.0,4741.4
4078,16122,3957.0,10798.0,4741.4
4080,16125,3957.2,10798.0,4741.4
4082,16130,3873.2,10798.0,4741.4
4083,16134,3869.9,10798.0,4741.4
4084,16136,3875.5,10798.0,4741.4
4085,16139,3842.3,10798.0,4741.4
4086,16140,3843.7,10798.0,4741.4
4087,16142,3847.8,10798.0,4741.4
4088,16147,3896.4,10798.0,4741.4
4089,16151,3866.6,10798.0,4741.4
4090,16155,3792.8,10798.0,4741.4
4091,16160,3752.4,10798.0,4741.4
4093,16162,3779.3,10798.0,4741.4
4094,16164,3755.6,10798.0,4741.4
4095,16165,3756.7,10798.0,4741.4
4096,16167,3734.7,10798.0,4741.4
4097,16170,3733.6,10798.0,4741.4
4098,16172,3771.5,10798.0,4741.4
4099,16174,3790.5,10798.0,4741.4
4101,16177,3810.7,10798.0,4741.4
4102,16181,3793.8,10798.0,4741.4
4103,16188,3781.0,10798.0,4741.4
4104,16190,3753.8,10798.0,4741.4
4105,16195,3723.9,10798.0,4741.4
4107,16198,3723.5,10798.0,4741.4
4108,16200,3727.5,10798.0,4741.4
4109,16201,3719.0,10798.0,4741.4
4110,16202,3710.2,10798.0,4741.4
4111,16210,3678.7,10798.0,4741.4
4112,16214,3677.5,10798.0,4741.4
4114,16218,3683.9,10798.0,4741.4
4115,16219,3682.4,10798.0,4741.4
4116,16222,3679.2,10798.0,4741.4
4117,16225,3676.3,10798.0,4741.4
4118,16235,3656.8,10798.0,4741.4
4119,16236,3635.8,10798.0,4741.4
4120,16241,3646.6,10798.0,4741.4
4121,16246,3595.2,10798.0,4741.4
4122,16248,3613.3,10798.0,4741.4
4123,16251,3586.0,10798.0,4741.4
4124,16255,3580.5,10798.0,4741.4
4125,16260,3543.2,10798.0,4741.4
4126,16263,3521.6,10798.0,4741.4
4127,16267,3527.6,10798.0,4741.4
4128,16272,3482.1,10798.0,4741.4
4129,16277,3457.0,10798.0,4741.4
4130,16278,3446.0,10798.0,4741.4
4131,16284,3392.3,10798.0,4741.4
4132,16290,3336.5,10798.0,4741.4
4133,16293,3320.8,10798.0,4741.4
4134,16296,3264.8,10798.0,4741.4
4135,16300,3202.1,10798.0,4741.4
4136,16304,3231.8,10798.0,4741.4
4137,16309,3179.2,10798.0,4741.4
4138,16310,3182.4,10798.0,4741.4
4139,16313,3205.9,10798.0,4741.4
4140,16317,3172.9,10798.0,4741.4
4141,16323,3159.5,10798.0,4741.4
4142,16326,3163.2,10798.0,4741.4
4143,16331,3184.9,10798.0,4741.4
4144,16334,3187.6,10798.0,4741.4
4145,16339,3187.8,10798.0,4741.4
4146,16343,3196.1,10798.0,4741.4
4147,16346,3200.2,10798.0,4741.4
4148,16351,3191.5,10798.0,4741.4
4149,16353,3222.4,10798.0,4741.4
4150,16357,3230.5,10798.0,4741.4
4151,16358,3232.8,10798.0,4741.4
4152,16364,3255.7,10798.0,4741.4
4153,16368,3252.9,10798.0,4741.4
4154,16373,3228.0,10798.0,4741.4
4155,16375,3210.0,10798.0,4741.4
4156,16380,3224.4,10798.0,4741.4
4157,16386,3246.2,10798.0,4741.4
4158,16387,3259.4,10798.0,4741.4
4159,16392,3267.1,10798.0,4741.4
4160,16395,3266.0,10798.0,4741.4
4161,16400,3300.1,10798.0,4741.4
4162,16403,3303.2,10798.0,4741.4
4163,16406,3304.4,10798.0,4741.4
4164,16413,3332.6,10798.0,4741.4
4165,16416,3340.3,10798.0,4741.4
4166,16419,3349.5,10798.0,4741.4
4167,16424,3347.6,10798.0,4741.4
4168,16426,3350.3,10798.0,4741.4
4169,16431,3368.0,10798.0,4741.4
4170,16432,3354.2,10798.0,4741.4
4171,16436,3352.8,10798.0,4741.4
4172,16443,3351.5,10798.0,4741.4
4173,16445,3344.2,10798.0,4741.4
4174,16449,3342.2,10798.0,4741.4
4175,16452,3363.3,10798.0,4741.4
4176,16457,3364.0,10798.0,4741.4
4177,16458,3361.9,10798.0,4741.4
4178,16460,3363.9,10798.0,4741.4
4179,16466,3368.6,10798.0,4741.4
4180,16467,3367.5,10798.0,4741.4
4181,16472,3391.1,10798.0,4741.4
4182,16477,3423.7,10798.0,4741.4
4183,16479,3419.7,10798.0,4741.4
4184,16486,3410.0,10798.0,4741.4
4185,16487,3408.7,10798.0,4741.4
4186,16491,3422.0,10798.0,4741.4
4187,16496,3433.2,10798.0,4741.4
4188,16499,3422.4,10798.0,4741.4
4190,16505,3382.7,10798.0,4741.4
4191,16508,3376.8,10798.0,4741.4
4192,16513,3352.7,10798.0,4741.4
4193,16514,3347.8,10798.0,4741.4
4194,16520,3317.0,10798.0,4741.4
4195,16528,3305.7,10798.0,4741.4
4197,16531,3299.5,10798.0,4741.4
4198,16538,3260.6,10798.0,4741.4
4199,16542,3260.1,10798.0,4741.4
4200,16546,3264.9,10798.0,4741.4
4201,16548,3263.1,10798.0,4741.4
4202,16550,3241.0,10798.0,4741.4
4203,16554,3238.1,10798.0,4741.4
4204,16557,3232.5,10798.0,4741.4
4205,16561,3223.5,10798.0,4741.4
4206,16566,3211.0,10798.0,4741.4
4207,16574,3206.4,10798.0,4741.4
4208,16575,3206.0,10798.0,4741.4
4209,16578,3207.7,10798.0,4741.4
4210,16583,3207.3,10798.0,4741.4
4211,16586,3207.4,10798.0,4741.4
4212,16587,3207.5,10798.0,4741.4
4213,16591,3201.3,10798.0,4741.4
4214,16595,3199.1,10798.0,4741.4
4215,16601,3207.1,10798.0,4741.4
4216,16604,3228.1,10798.0,4741.4
4217,16608,3252.6,10798.0,4741.4
4218,16612,3258.9,10798.0,4741.4
4219,16616,3286.8,10798.0,4741.4
4221,16621,3286.8,10798.0,4741.4
4222,16626,3294.7,10798.0,4741.4
4223,16629,3277.9,10798.0,4741.4
4224,16630,3278.1,10798.0,4741.4
4225,16635,3322.4,10798.0,4741.4
4226,16639,3333.4,10798.0,4741.4
4227,16642,3332.3,10798.0,4741.4
4228,16646,3329.4,10798.0,4741.4
4229,16650,3332.7,10798.0,4741.4
4230,16652,3335.7,10798.0,4741.4
4232,16656,3339.9,10798.0,4741.4
4233,16661,3349.2,10798.0,4741.4
4234,16663,3348.3,10798.0,4741.4
4235,16668,3365.5,10798.0,4741.4
4236,16672,3371.3,10798.0,4741.4
4238,16677,3370.9,10798.0,4741.4
4239,16681,3382.1,10798.0,4741.4
4240,16683,3382.9,10798.0,4741.4
4241,16688,3385.1,10798.0,4741.4
4242,16691,3378.5,10798.0,4741.4
4243,16692,3376.6,10798.0,4741.4
4244,16695,3379.5,10798.0,4741.4
4245,16699,3381.7,10798.0,4741.4
4246,16704,3385.2,10798.0,4741.4
4247,16709,3385.3,10798.0,4741.4
4248,16711,3400.1,10798.0,4741.4
4249,16714,3401.5,10798.0,4741.4
4250,16717,3400.9,10798.0,4741.4
4251,16719,3402.8,10798.0,4741.4
4252,16723,3397.1,10798.0,4741.4
4253,16725,3397.2,10798.0,4741.4
4254,16731,3416.3,10798.0,4741.4
4255,16732,3414.1,10798.0,4741.4
4256,16735,3414.8,10798.0,4741.4
4257,16738,3411.5,10798.0,4741.4
4258,16742,3434.2,10798.0,4741.4
4259,16747,3501.8,10798.0,4741.4
4260,16752,3479.0,10798.0,4741.4
4261,16754,3477.3,10798.0,4741.4
4262,16755,3474.8,10798.0,4741.4
4263,16758,3457.6,10798.0,4741.4
4264,16761,3450.2,10798.0,4741.4
4265,16764,3454.9,10798.0,4741.4
4266,16767,3487.6,10798.0,4741.4
4267,16771,3485.9,10798.0,4741.4
4268,16775,3499.3,10798.0,4741.4
4269,16780,3503.1,10798.0,4741.4
4270,16783,3487.8,10798.0,4741.4
4271,16787,3505.2,10798.0,4741.4
4272,16790,3536.2,10798.0,4741.4
4273,16791,3537.0,10798.0,4741.4
4274,16798,3544.5,10798.0,4741.4
4275,16800,3522.4,10798.0,4741.4
4276,16805,3523.4,10798.0,4741.4
4277,16809,3525.6,10798.0,4741.4
4278,16812,3512.8,10798.0,4741.4
4280,16819,3519.1,10798.0,4741.4
4281,16821,3486.7,10798.0,4741.4
4282,16824,3508.3,10798.0,4741.4
4283,16829,3502.9,10798.0,4741.4
4284,16832,3507.6,10798.0,4741.4
4285,16838,3532.6,10798.0,4741.4
4286,16842,3513.0,10798.0,4741.4
4287,16843,3513.9,10798.0,4741.4
4288,16846,3462.8,10798.0,4741.4
4289,16849,3462.3,10798.0,4741.4
4290,16853,3488.0,10798.0,4741.4
4291,16856,3510.3,10798.0,4741.4
4292,16860,3514.6,10798.0,4741.4
4293,16864,3523.1,10798.0,4741.4
4294,16869,3529.6,10798.0,4741.4
4295,16871,3530.0,10798.0,4741.4
4296,16874,3530.1,10798.0,4741.4
4297,16876,3511.0,10798.0,4741.4
4298,16881,3503.5,10798.0,4741.4
4299,16883,3526.1,10798.0,4741.4
4300,16885,3526.1,10798.0,4741.4
4301,16887,3515.0,10798.0,4741.4
4302,16888,3495.0,10798.0,4741.4
4303,16898,3532.1,10798.0,4741.4
4304,16901,3565.5,10798.0,4741.4
4305,16902,3565.5,10798.0,4741.4
4306,16909,3610.3,10798.0,4741.4
4307,16913,3615.8,10798.0,4741.4
4308,16915,3619.6,10798.0,4741.4
4309,16917,3609.2,10798.0,4741.4
4310,16919,3660.0,10798.0,4741.4
4311,16925,3676.6,10798.0,4741.4
4312,16927,3674.8,10798.0,4741.4
4313,16930,3689.1,10798.0,4741.4
4314,16935,3663.6,10798.0,4741.4
4315,16939,3656.6,10798.0,4741.4
4316,16940,3656.7,10798.0,4741.4
4317,16945,3669.3,10798.0,4741.4
4318,16947,3669.8,10798.0,4741.4
4319,16949,3669.7,10798.0,4741.4
4320,16955,3693.5,10798.0,4741.4
4321,16960,3681.2,10798.0,4741.4
4322,16961,3671.2,10798.0,4741.4
4323,16967,3662.2,10798.0,4741.4
4324,16972,3638.4,10798.0,4741.4
4326,16973,3638.3,10798.0,4741.4
4327,16980,3673.0,10798.0,4741.4
4328,16981,3672.0,10798.0,4741.4
4329,16984,3652.4,10798.0,4741.4
4330,16989,3697.4,10798.0,4741.4
4332,16993,3688.3,10798.0,4741.4
4333,16996,3672.1,10798.0,4741.4
4334,17000,3688.1,10798.0,4741.4
4335,17005,3695.7,10798.0,4741.4
4337,17011,3702.1,10798.0,4741.4
4338,17016,3724.5,10798.0,4741.4
4339,17021,3718.7,10798.0,4741.4
4341,17022,3728.1,10798.0,4741.4
4342,17029,3718.4,10798.0,4741.4
4343,17033,3730.5,10798.0,4741.4
4345,17038,3736.8,10798.0,4741.4
4346,17041,3713.6,10798.0,4741.4
4347,17046,3715.2,10798.0,4741.4
4348,17048,3726.2,10798.0,4741.4
4349,17053,3758.8,10798.0,4741.4
4350,17055,3746.3,10798.0,4741.4
4351,17060,3777.5,10798.0,4741.4
4353,17063,3772.0,10798.0,4741.4
4354,17067,3781.1,10798.0,4741.4
4355,17070,3799.4,10798.0,4741.4
4356,17074,3798.9,10798.0,4741.4
4357,17076,3795.3,10798.0,4741.4
4358,17077,3798.1,10798.0,4741.4
4359,17082,3847.3,10798.0,4741.4
4360,17085,3876.8,10798.0,4741.4
4361,17088,3859.0,10798.0,4741.4
4362,17091,3882.7,10798.0,4741.4
4363,17096,3920.8,10798.0,4741.4
4364,17101,3896.5,10798.0,4741.4
4365,17102,3898.1,10798.0,4741.4
4366,17105,3885.3,10798.0,4741.4
4367,17110,3916.2,10798.0,4741.4
4368,17113,3943.9,10798.0,4741.4
4369,17114,3943.3,10798.0,4741.4
4370,17117,3887.5,10798.0,4741.4
4371,17121,3863.4,10798.0,4741.4
4373,17124,3913.5,10798.0,4741.4
4374,17128,3989.8,10798.0,4741.4
4375,17131,3978.5,10798.0,4741.4
4376,17134,3999.6,10798.0,4741.4
4377,17138,4050.7,10798.0,4741.4
4378,17142,4111.1,10798.0,4741.4
4379,17147,4122.0,10798.0,4741.4
4380,17148,4135.7,10798.0,4741.4
4381,17154,4101.1,10798.0,4741.4
4382,17157,4115.0,10798.0,4741.4
4383,17161,4104.1,10798.0,4741.4
4384,17162,4124.9,10798.0,4741.4
4385,17165,4109.5,10798.0,4741.4
4386,17166,4127.4,10798.0,4741.4
4387,17170,4129.4,10798.0,4741.4
4388,17172,4140.4,10798.0,4741.4
4389,17176,4125.5,10798.0,4741.4
4390,17179,4162.7,10798.0,4741.4
4391,17184,4151.5,10798.0,4741.4
4392,17187,4171.9,10798.0,4741.4
4393,17191,4128.6,10798.0,4741.4
4394,17192,4149.0,10798.0,4741.4
4395,17194,4153.2,10798.0,4741.4
4396,17196,4162.5,10798.0,4741.4
4397,17201,4189.0,10798.0,4741.4
4398,17203,4196.4,10798.0,4741.4
4399,17207,4187.0,10798.0,4741.4
4400,17212,4129.6,10798.0,4741.4
4401,17215,4127.0,10798.0,4741.4
4402,17218,4129.4,10798.0,4741.4
4403,17221,4205.2,10798.0,4741.4
4404,17222,4198.8,10798.0,4741.4
4405,17226,4136.3,10798.0,4741.4
4406,17229,4148.3,10798.0,4741.4
4407,17232,4131.9,10798.0,4741.4
4408,17239,4064.7,10798.0,4741.4
4409,17243,4097.1,10798.0,4741.4
4410,17245,4095.9,10798.0,4741.4
4411,17248,4048.5,10798.0,4741.4
4412,17249,4031.7,10798.0,4741.4
4413,17251,4064.2,10798.0,4741.4
4414,17256,4059.4,10798.0,4741.4
4415,17259,4078.7,10798.0,4741.4
4416,17264,4099.5,10798.0,4741.4
4417,17267,4040.2,10798.0,4741.4
4418,17271,4036.6,10798.0,4741.4
4419,17276,4043.4,10798.0,4741.4
4420,17277,4036.3,10798.0,4741.4
4421,17281,4000.6,10798.0,4741.4
4422,17283,4020.5,10798.0,4741.4
4423,17287,3977.6,10798.0,4741.4
4424,17288,3990.2,10798.0,4741.4
4425,17292,3957.5,10798.0,4741.4
4426,17294,3939.9,10798.0,4741.4
4427,17298,3931.4,10798.0,4741.4
4428,17301,3901.0,10798.0,4741.4
4429,17304,3911.6,10798.0,4741.4
4430,17309,3940.5,10798.0,4741.4
4431,17312,3937.0,10798.0,4741.4
4432,17314,3963.9,10798.0,4741.4
4433,17317,3975.5,10798.0,4741.4
4434,17319,3947.7,10798.0,4741.4
4435,17323,3885.7,10798.0,4741.4
4436,17327,3827.2,10798.0,4741.4
4437,17330,3886.9,10798.0,4741.4
4438,17333,3855.8,10798.0,4741.4
4439,17338,3883.0,10798.0,4741.4
4440,17340,3906.4,10798.0,4741.4
4441,17341,3936.0,10798.0,4741.4
4442,17343,3893.7,10798.0,4741.4
4443,17347,3873.2,10798.0,4741.4
4444,17349,3911.4,10798.0,4741.4
4445,17352,3901.0,10798.0,4741.4
4446,17356,3864.3,10798.0,4741.4
4448,17361,3975.8,10798.0,4741.4
4449,17363,3967.8,10798.0,4741.4
4450,17370,4072.9,10798.0,4741.4
4451,17371,4059.8,10798.0,4741.4
4452,17374,4062.3,10798.0,4741.4
4453,17379,4094.9,10798.0,4741.4
4454,17380,4069.9,10798.0,4741.4
4455,17381,4072.7,10798.0,4741.4
4456,17383,4065.4,10798.0,4741.4
4457,17387,4154.8,10798.0,4741.4
4458,17391,4105.7,10798.0,4741.4
4459,17393,4121.4,10798.0,4741.4
4460,17395,4113.1,10798.0,4741.4
4461,17399,4119.7,10798.0,4741.4
4462,17405,4216.9,10798.0,4741.4
4464,17407,4272.1,10798.0,4741.4
4465,17410,4235.9,10798.0,4741.4
4466,17415,4227.9,10798.0,4741.4
4467,17417,4254.7,10798.0,4741.4
4468,17420,4304.8,10798.0,4741.4
4469,17421,4302.8,10798.0,4741.4
4470,17424,4332.1,10798.0,4741.4
4471,17430,4339.9,10798.0,4741.4
4472,17431,4362.6,10798.0,4741.4
4473,17434,4365.9,10798.0,4741.4
4474,17439,4388.9,10798.0,4741.4
4475,17442,4369.9,10798.0,4741.4
4476,17443,4369.9,10798.0,4741.4
4477,17448,4410.9,10798.0,4741.4
4478,17452,4415.6,10798.0,4741.4
4479,17453,4417.1,10798.0,4741.4
4480,17456,4471.9,10798.0,4741.4
4481,17459,4404.3,10798.0,4741.4
4482,17461,4385.0,10798.0,4741.4
4483,17466,4352.6,10798.0,4741.4
4484,17470,4355.9,10798.0,4741.4
4485,17473,4399.7,10798.0,4741.4
4486,17474,4390.3,10798.0,4741.4
4487,17479,4381.9,10798.0,4741.4
4488,17481,4386.4,10798.0,4741.4
4489,17485,4403.3,10798.0,4741.4
4490,17489,4381.2,10798.0,4741.4
4491,17492,4417.8,10798.0,4741.4
4492,17500,4356.6,10798.0,4741.4
4493,17504,4288.2,10798.0,4741.4
4494,17506,4264.5,10798.0,4741.4
4495,17507,4225.1,10798.0,4741.4
4496,17509,4216.3,10798.0,4741.4
4497,17512,4187.4,10798.0,4741.4
4498,17516,4180.8,10798.0,4741.4
4499,17522,4100.0,10798.0,4741.4
4500,17527,4103.4,10798.0,4741.4
4501,17534,4011.2,10798.0,4741.4
4503,17538,3990.4,10798.0,4741.4
4504,17539,3997.6,10798.0,4741.4
4505,17541,3957.8,10798.0,4741.4
4506,17544,3953.1,10798.0,4741.4
4507,17546,3918.7,10798.0,4741.4
4508,17549,3888.5,10798.0,4741.4
4509,17554,3890.8,10798.0,4741.4
4510,17561,3845.1,10798.0,4741.4
4511,17564,3882.0,10798.0,4741.4
4512,17566,3902.6,10798.0,4741.4
4513,17567,3903.6,10798.0,4741.4
4514,17569,3874.4,10798.0,4741.4
4515,17574,3841.2,10798.0,4741.4
4516,17577,3863.8,10798.0,4741.4
4517,17579,3842.1,10798.0,4741.4
4518,17581,3837.2,10798.0,4741.4
4519,17583,3828.7,10798.0,4741.4
4520,17585,3792.0,10798.0,4741.4
4521,17589,3842.8,10798.0,4741.4
4522,17597,3939.4,10798.0,4741.4
4523,17601,3973.0,10798.0,4741.4
4524,17603,4030.3,10798.0,4741.4
4525,17605,4014.4,10798.0,4741.4
4527,17606,4035.8,10798.0,4741.4
4528,17608,4079.8,10798.0,4741.4
4529,17611,4132.0,10798.0,4741.4
4530,17618,4152.3,10798.0,4741.4
4531,17621,4185.5,10798.0,4741.4
4532,17628,4232.6,10798.0,4741.4
4533,17630,4260.1,10798.0,4741.4
4535,17632,4296.9,10798.0,4741.4
4536,17633,4335.2,10798.0,4741.4
4537,17634,4336.4,10798.0,4741.4
4538,17638,4383.8,10798.0,4741.4
4539,17642,4427.2,10798.0,4741.4
4540,17645,4413.1,10798.0,4741.4
4541,17650,4468.1,10798.0,4741.4
4542,17654,4445.8,10798.0,4741.4
4543,17655,4464.5,10798.0,4741.4
4544,17663,4553.2,10798.0,4741.4
4545,17666,4591.0,10798.0,4741.4
4546,17668,4588.4,10798.0,4741.4
4547,17670,4586.1,10798.0,4741.4
4548,17675,4537.9,10798.0,4741.4
4549,17677,4512.3,10798.0,4741.4
4550,17678,4512.4,10798.0,4741.4
4551,17679,4513.7,10798.0,4741.4
4552,17683,4511.2,10798.0,4741.4
4553,17687,4506.7,10798.0,4741.4
4554,17690,4480.1,10798.0,4741.4
4555,17697,4442.1,10798.0,4741.4
4557,17700,4442.9,10798.0,4741.4
4558,17702,4407.9,10798.0,4741.4
4559,17703,4410.2,10798.0,4741.4
4560,17709,4417.0,10798.0,4741.4
4561,17713,4441.7,10798.0,4741.4
4562,17715,4429.5,10798.0,4741.4
4563,17718,4437.5,10798.0,4741.4
4564,17721,4412.3,10798.0,4741.4
4565,17726,4458.0,10798.0,4741.4
4566,17731,4392.5,10798.0,4741.4
4567,17732,4390.5,10798.0,4741.4
4568,17736,4335.1,10798.0,4741.4
4570,17739,4287.9,10798.0,4741.4
4571,17741,4312.2,10798.0,4741.4
4572,17745,4339.7,10798.0,4741.4
4573,17749,4320.5,10798.0,4741.4
4574,17754,4316.0,10798.0,4741.4
4575,17758,4284.6,10798.0,4741.4
4576,17760,4248.2,10798.0,4741.4
4577,17761,4263.8,10798.0,4741.4
4578,17764,4241.2,10798.0,4741.4
4579,17767,4197.8,10798.0,4741.4
4580,17773,4258.9,10798.0,4741.4
4581,17776,4305.4,10798.0,4741.4
4582,17778,4306.8,10798.0,4741.4
4583,17779,4307.8,10798.0,4741.4
4584,17780,4305.4,10798.0,4741.4
4585,17782,4342.4,10798.0,4741.4
4586,17786,4369.0,10798.0,4741.4
4587,17791,4357.1,10798.0,4741.4
4588,17802,4377.9,10798.0,4741.4
4589,17803,4373.3,10798.0,4741.4
4590,17806,4341.7,10798.0,4741.4
4592,17809,4346.2,10798.0,4741.4
4593,17812,4294.5,10798.0,4741.4
4594,17814,4262.4,10798.0,4741.4
4595,17816,4281.4,10798.0,4741.4
4596,17817,4281.2,10798.0,4741.4
4597,17820,4281.6,10798.0,4741.4
4598,17826,4275.1,10798.0,4741.4
4599,17827,4327.5,10798.0,4741.4
4600,17832,4367.1,10798.0,4741.4
4601,17838,4440.6,10798.0,4741.4
4602,17839,4450.2,10798.0,4741.4
4603,17841,4435.5,10798.0,4741.4
4604,17842,4477.0,10798.0,4741.4
4605,17844,4477.2,10798.0,4741.4
4606,17846,4473.8,10798.0,4741.4
4607,17851,4543.8,10798.0,4741.4
4608,17852,4591.3,10798.0,4741.4
4609,17855,4568.1,10798.0,4741.4
4610,17859,4558.9,10798.0,4741.4
4611,17862,4549.6,10798.0,4741.4
4612,17866,4574.6,10798.0,4741.4
4613,17868,4600.0,10798.0,4741.4
4614,17872,4627.5,10798.0,4741.4
4615,17874,4627.5,10798.0,4741.4
4616,17875,4631.1,10798.0,4741.4
4617,17877,4610.9,10798.0,4741.4
4619,17884,4698.6,10798.0,4741.4
4620,17891,4698.7,10798.0,4741.4
4621,17894,4668.4,10798.0,4741.4
4622,17897,4699.1,10798.0,4741.4
4623,17902,4717.2,10798.0,4741.4
4624,17904,4739.9,10798.0,4741.4
4625,17906,4722.7,10798.0,4741.4
4626,17908,4687.5,10798.0,4741.4
4627,17910,4686.9,10798.0,4741.4
4628,17914,4741.9,10798.0,4741.9
4629,17915,4760.3,10798.0,4760.3
4630,17917,4739.8,10798.0,4760.3
4631,17921,4703.8,10798.0,4760.3
4632,17923,4714.1,10798.0,4760.3
4633,17929,4711.4,10798.0,4760.3
4634,17936,4701.0,10798.0,4760.3
4635,17939,4717.7,10798.0,4760.3
4636,17942,4677.8,10798.0,4760.3
4638,17947,4650.6,10798.0,4760.3
4639,17948,4606.7,10798.0,4760.3
4640,17949,4585.4,10798.0,4760.3
4641,17952,4566.6,10798.0,4760.3
4642,17957,4551.6,10798.0,4760.3
4643,17959,4540.6,10798.0,4760.3
4644,17961,4550.9,10798.0,4760.3
4645,17964,4552.8,10798.0,4760.3
4646,17968,4535.4,10798.0,4760.3
4647,17971,4496.3,10798.0,4760.3
4648,17975,4531.0,10798.0,4760.3
4649,17979,4583.7,10798.0,4760.3
4650,17981,4583.2,10798.0,4760.3
4652,17983,4528.8,10798.0,4760.3
4653,17985,4518.4,10798.0,4760.3
4654,17989,4482.0,10798.0,4760.3
4655,17992,4436.3,10798.0,4760.3
4656,17997,4554.2,10798.0,4760.3
4657,18001,4544.7,10798.0,4760.3
4660,18004,4546.9,10798.0,4760.3
4661,18009,4613.7,10798.0,4760.3
4662,18013,4605.8,10798.0,4760.3
4663,18018,4671.1,10798.0,4760.3
4665,18019,4678.2,10798.0,4760.3
4666,18022,4758.8,10798.0,4760.3
4667,18023,4782.3,10798.0,4782.3
4668,18026,4762.9,10798.0,4782.3
4669,18028,4737.4,10798.0,4782.3
4670,18032,4743.6,10798.0,4782.3
4671,18035,4751.3,10798.0,4782.3
4672,18038,4708.7,10798.0,4782.3
4673,18039,4706.8,10798.0,4782.3
4674,18043,4773.8,10798.0,4782.3
4675,18048,4799.1,10798.0,4799.1
4676,18051,4861.6,10798.0,4861.6
4677,18053,4863.2,10798.0,4863.2
4678,18054,4888.5,10798.0,4888.5
4679,18056,4898.4,10798.0,4898.4
4680,18058,4935.5,10798.0,4935.5
4681,18061,4917.3,10798.0,4935.5
4682,18064,4895.9,10798.0,4935.5
4683,18068,4929.9,10798.0,4935.5
4684,18069,4934.3,10798.0,4935.5
4685,18074,4922.7,10798.0,4935.5
4686,18076,4899.2,10798.0,4935.5
4687,18078,4890.5,10798.0,4935.5
4688,18085,4943.5,10798.0,4943.5
4689,18088,4970.4,10798.0,4970.4
4691,18089,4971.3,10798.0,4971.3
4692,18090,4975.1,10798.0,4975.1
4693,18092,5012.5,10798.0,5012.5
4694,18094,4977.1,10798.0,5012.5
4695,18096,5008.7,10798.0,5012.5
4696,18099,4994.0,10798.0,5012.5
4697,18104,5019.1,10798.0,5019.1
4698,18107,5080.5,10798.0,5080.5
4699,18109,5080.1,10798.0,5080.5
4700,18112,5117.4,10798.0,5117.4
4701,18114,5130.1,10798.0,5130.1
4702,18119,5199.5,10798.0,5199.5
4703,18120,5197.1,10798.0,5199.5
4704,18124,5200.2,10798.0,5200.2
4705,18125,5180.6,10798.0,5200.2
4706,18126,5164.0,10798.0,5200.2
4707,18128,5185.3,10798.0,5200.2
4708,18131,5156.6,10798.0,5200.2
4709,18136,5163.8,10798.0,5200.2
4710,18137,5190.9,10798.0,5200.2
4711,18139,5197.5,10798.0,5200.2
4712,18144,5274.8,10798.0,5274.8
4713,18145,5306.2,10798.0,5306.2
4714,18146,5308.9,10798.0,5308.9
4715,18147,5302.7,10798.0,5308.9
4716,18151,5289.8,10798.0,5308.9
4717,18153,5347.5,10798.0,5347.5
4718,18158,5380.9,10798.0,5380.9
4719,18160,5426.1,10798.0,5426.1
4720,18162,5410.3,10798.0,5426.1
4721,18166,5386.6,10798.0,5426.1
4722,18171,5437.0,10798.0,5437.0
4724,18176,5486.8,10798.0,5486.8
4726,18180,5448.7,10798.0,5486.8
4727,18183,5445.6,10798.0,5486.8
4728,18185,5439.2,10798.0,5486.8
4729,18186,5428.4,10798.0,5486.8
4730,18188,5455.3,10798.0,5486.8
4731,18190,5432.2,10798.0,5486.8
4732,18194,5426.7,10798.0,5486.8
