iteration,episode,policy,value,entropy
259,100,-0.002248146010970231,2.890122489419833e-08,-2.4960514828562737
260,100,-0.0014299171598395333,0.00034568491347375385,-2.5053051821887493
261,100,-0.0033196751537616365,4.8580853793112055e-06,-2.5007012858986855
262,100,-0.005148620839463547,1.4568786392832322e-06,-2.492498990148306
263,100,-0.0037373335544543806,7.043077695501054e-07,-2.4969225488603115
264,100,-0.0030751726917515043,2.0818503554398404e-07,-2.5096287950873375
265,100,-0.002599234583612997,2.29347007940639e-07,-2.5036621689796448
266,100,-0.0029119689697836293,3.4826155868861175e-08,-2.508177526295185
267,100,-0.003770335635636002,1.8139107736681037e-08,-2.5033691599965096
268,100,-0.002520559421100188,1.0068158917686532e-08,-2.4899963848292828
269,100,-0.003214471507817507,1.9947167397005305e-08,-2.5166411884129047
270,100,-0.0036359986843308434,9.19309689831338e-09,-2.5176835730671883
271,100,-0.003003770259965677,1.736772938659703e-08,-2.5205624103546143
272,100,-0.0021370459216996096,3.143922440267122e-08,-2.500797316431999
273,100,-0.001184535474749282,1.646921764242304e-08,-2.4899419732391834
274,100,-0.002162996584957,0.0002758145862387096,-2.493163302540779
275,100,-0.003732483346539084,1.0764924471828863e-06,-2.499093499034643
276,100,-0.003341710355016403,2.6249376056108886e-07,-2.4963014759123325
277,100,-0.005112233622639906,3.797666568716718e-08,-2.4927820414304733
278,100,-0.0030950099135225173,2.7082015768842282e-08,-2.4949677996337414
279,100,-0.0020308391576691065,1.4332845806735994e-07,-2.5059155225753784
280,100,-0.0030301574734039605,1.6205325741036614e-08,-2.4994098246097565
281,100,-0.0016314455715473741,5.476148959640548e-08,-2.5036004297435284
282,100,-0.002378336437686812,6.481767579266662e-09,-2.499114044010639
283,100,-0.0033772095339372754,9.188874283000414e-09,-2.4936946108937263
284,100,-0.0032812739118526224,9.635067495586402e-09,-2.5000549890100956
285,100,-0.0023584402060805587,1.0167965786185562e-08,-2.495257131755352
286,100,-0.0017402534631401068,8.158252069560834e-09,-2.500316482037306
287,100,-0.0008863693783496274,4.842288603736089e-07,-2.5055739916861057
288,100,-0.0030602854894823395,2.582194658616588e-09,-2.508839327841997
289,100,-0.0022568650147150038,1.0147933668294001e-08,-2.507668159902096
290,100,-0.0017298719576501753,3.235225119919971e-09,-2.515981074422598
291,100,-0.002411935993222869,3.768877980970392e-10,-2.508872240781784
292,100,-0.0023136865165724885,3.6187621415065263e-09,-2.510674376040697
293,100,-0.0013585817050625337,3.907333611817467e-08,-2.521298699080944
294,100,-0.0030132970387057867,4.3725736165525775e-09,-2.5229791179299355
295,100,-0.0013864366283087293,3.9441998000771736e-08,-2.5049572810530663
296,100,-0.0013773756581940688,1.8102045095096803e-09,-2.5357146933674812
297,100,-0.001684672582996427,9.678363559802866e-10,-2.5331749953329563
298,100,-0.0017898241967486683,1.9365611894032325e-09,-2.5375583805143833
299,100,-0.0017885385404952103,2.2675214638345938e-09,-2.5299880243837833
300,100,-0.001700895831163507,3.1753607645308886e-10,-2.543715137988329
301,100,-0.0011993153784715105,2.917249684311271e-08,-2.5330244787037373
302,100,-0.001300000887567876,4.0318714404890404e-08,-2.560038700699806
303,100,-0.000995983200482442,6.322385424765466e-09,-2.5692612566053867
304,100,-7.030880806269124e-05,3.267236725309e-10,-2.5680323094129562
305,100,-0.0009782134211491211,1.7387400412147667e-09,-2.580521136522293
306,100,-0.0015894953394308686,9.070120471203237e-11,-2.558613669127226
307,100,-0.0018824189392034896,2.122478359517163e-10,-2.5748799331486225
308,100,-0.0009099883645831142,2.445072852410961e-10,-2.565779134631157
309,100,-0.0007335183745453833,2.0838444513175745e-09,-2.579016510397196
310,100,-0.0007125898046069779,7.151625595029501e-11,-2.5969052985310555
311,100,-0.0006854841230961028,1.0380676068692395e-09,-2.6052116863429546
312,100,-0.0006700005687889643,1.6745778838838776e-09,-2.586461003869772
313,100,-0.0016269713669316843,1.939878610933421e-06,-2.634824488312006
314,100,-0.004428571104654111,1.3716920863591532e-10,-2.6523944810032845
315,100,-0.0014615922918892466,0.0002840335092396673,-2.6345447339117527
316,100,-0.0016212932314374484,2.1742673865787765e-06,-2.6508912704885006
317,100,-0.008614685750217177,5.279206374830814e-08,-2.6435512602329254
318,100,-0.006028000603691908,8.65271823635716e-09,-2.6342131569981575
319,100,-0.0033738147612893954,1.1620532226579161e-08,-2.6328150890767574
320,100,-0.0015399710682686418,5.4785996451284236e-08,-2.628611981868744
321,100,-0.002982810108733247,4.977379741656282e-09,-2.6231671385467052
322,100,-0.0023281477224372793,3.055071448642213e-09,-2.610254716128111
323,100,-0.0017089189877879107,1.3098442429109423e-08,-2.606513038277626
324,100,-0.0015709976432844996,1.667752682265808e-08,-2.612816046923399
325,100,-0.00203796339337714,3.816728590642915e-08,-2.627034280449152
326,100,-0.0008141174184856936,0.00028369905394498574,-2.6493927985429764
327,100,-0.0006039274448994547,0.00035454137869628255,-2.6348734200000763
328,100,-0.005441552879347,6.361266959853396e-07,-2.63298112526536
329,100,-0.0031014225096441805,1.1220689216662194e-07,-2.6349045000970364
330,100,-0.0036914012889610603,3.5414706750502845e-08,-2.6375841200351715
331,100,-0.0021238880144665018,2.73212786333632e-06,-2.6352557241916656
332,100,-0.002976704250613693,4.6894412651654616e-08,-2.6403753384947777
333,100,-0.0024694548519619275,2.693923523491848e-08,-2.6473089642822742
334,100,0.000945451291045174,1.1515133713398129e-07,-2.6790936700999737
335,100,-0.002438049556076294,1.2916042483809842e-08,-2.688694804906845
336,100,-0.0023632959455426317,5.551702878881307e-09,-2.6853618808090687
337,100,-0.001426404277481197,6.2890193924976245e-09,-2.694239091128111
338,100,-0.0020912522486469243,5.37076853259974e-09,-2.704775795340538
339,100,-0.002469408616889268,0.00027944150878767005,-2.6985558308660984
340,100,-0.004352796182502061,0.0015430079602083424,-2.6988853588700294
341,100,-0.003874085497955093,0.0003737439554925004,-2.698274027556181
342,100,-0.0029453326933435164,0.0005757993023962626,-2.6991412080824375
343,100,-0.0035066221753368154,6.04467910392259e-05,-2.6991783902049065
344,100,-0.002143335972505156,0.00039211680682171846,-2.6753746680915356
345,100,-0.006236513523617759,1.0717643007751576e-05,-2.6793071813881397
346,100,-0.0028006283901049756,0.0004631151840399639,-2.650428280234337
347,100,-0.004963034807587974,9.505577150292766e-06,-2.6701080091297626
348,100,-0.004299740488932002,5.07078344824663e-06,-2.6734571792185307
349,100,-0.0031479951430810615,1.6417197453932886e-05,-2.636965524405241
350,100,-0.005893556066439487,7.95452558488563e-07,-2.645742643624544
351,100,-0.0037128713593119755,3.3542477301251594e-07,-2.6514932550489902
352,100,-0.004306575305236038,5.2082013434623375e-08,-2.6566344872117043
353,100,-0.002746115242189262,5.2809435116540904e-08,-2.6519591733813286
354,100,-0.001649388017540332,3.6453196855870673e-07,-2.6646258868277073
355,100,-0.0033423758068238385,4.69198569146706e-08,-2.668646551668644
356,100,-0.0006869400676805526,0.0002638104127274943,-2.6686579324305058
357,100,-0.0019753106535063125,3.536432099160436e-06,-2.6689987368881702
358,100,-0.0022120975045254454,3.644616365927611e-07,-2.673839181661606
359,100,-0.0023495123314205557,3.364698399033195e-05,-2.6608082354068756
360,100,-0.0028717818695440656,6.890636507998066e-09,-2.6658715307712555
361,100,-0.0014570982020813972,1.3138762628220335e-08,-2.684371441602707
362,100,-0.0017481427821621764,1.9123112646353413e-08,-2.689166497439146
363,100,-0.0017232960526598617,5.2350484778303924e-08,-2.69113040715456
364,100,-0.0029207683001004625,2.2026778843595163e-08,-2.6966221816837788
365,100,-0.0019491065704642097,1.1119358144201334e-08,-2.6939505860209465
366,100,-0.0025416435091756284,0.00026246008626706896,-2.6981083191931248
367,100,-0.004116328964300919,3.87541572788308e-06,-2.707805749028921
368,100,-0.0021033553348388523,1.5251317887488014e-06,-2.7055102102458477
369,100,-0.0024775143756414764,2.9163221975520015e-07,-2.688201352953911
370,100,-0.002725517017097445,3.499196073730726e-07,-2.7125755809247494
371,100,-0.0028536662248370703,2.451927949200655e-07,-2.7214672192931175
372,100,-0.0017585742680239491,1.4006725762225058e-07,-2.716792568564415
373,100,-0.00220975522097433,1.1974774042494696e-07,-2.7333837896585464
374,100,-0.0008496865766574047,3.5022116686312527e-08,-2.7146534845232964
375,100,-0.002353454430704005,3.123488398690255e-07,-2.715316515415907
376,100,-0.0020569109547068365,2.382466457555299e-07,-2.720761716365814
377,100,-0.0014538546311086975,3.235461767340381e-08,-2.7139939703047276
378,100,-0.0020487554211285897,1.6891436206028544e-09,-2.709744445979595
379,100,-0.0021246195710773463,5.059766849772884e-08,-2.7230773977935314
380,100,-0.002543020724260714,8.512328366662436e-08,-2.705022592097521
381,100,-0.0020295997928769793,7.946157025082168e-08,-2.722801122814417
382,100,-0.002499180016457103,0.0003273967279469048,-2.7258201837539673
383,100,-0.003935776439902838,4.85711838482672e-06,-2.724117197096348
384,100,-0.0022528569388668984,3.953402724271582e-06,-2.7092562690377235
385,100,-0.003184468580002431,0.00022778013248991869,-2.7358200438320637
386,100,-0.004064115550136194,3.521884357482463e-06,-2.732215739786625
387,100,-0.002139238365998608,6.746758488940241e-06,-2.7072340473532677
388,100,-0.003272131725680083,8.962744978135984e-08,-2.7152866944670677
389,100,-0.0023011234916339163,1.5661524534194005e-07,-2.7178890891373158
390,100,-0.0025050363583432045,1.7103917469007968e-06,-2.7016173861920834
391,100,-0.002003482459258521,9.742713391186486e-07,-2.711757481098175
392,100,-0.0027329480872140266,1.233436473235816e-07,-2.715066619217396
393,100,-0.0028064522593922447,1.286296656775182e-07,-2.7152504436671734
394,100,-0.0021875790971535025,2.1386842006046458e-07,-2.7291614934802055
